                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.38345,                0.09869,                0.04696,                0.29343,                0.89992,                0.96282,                0.96201,                0.98766,                0.96581,                0.96256,                0.96143,                0.98756,                0.97937,                 0.2646,                0.05673,                0.00045,                0.20915,                0.84933,               0.007129,               0.007129,               0.007129
                     60,                0.38232,                0.09882,                0.04621,                0.29312,                0.89867,                 0.9614,                0.96379,                0.98746,                0.96584,                0.96207,                0.96196,                0.98736,                0.97914,                0.26411,                0.05664,                0.00045,                0.20879,                0.84904,              0.0070795,              0.0070795,              0.0070795
                     61,                0.38186,                 0.0988,                0.04678,                0.29189,                0.89931,                0.96143,                0.96411,                0.98744,                0.96604,                0.96122,                 0.9635,                0.98735,                0.97915,                0.26345,                0.05649,                0.00044,                0.20834,                0.84873,                0.00703,                0.00703,                0.00703
                     62,                0.37914,                0.09659,                0.04672,                0.28841,                0.89703,                0.96143,                0.96385,                0.98781,                0.96644,                0.96226,                0.96271,                0.98771,                0.97946,                0.26276,                0.05639,                0.00044,                  0.208,                0.84834,              0.0069805,              0.0069805,              0.0069805
                     63,                0.38003,                0.09723,                0.04735,                0.29038,                0.89804,                0.96098,                 0.9646,                0.98798,                0.96677,                0.96195,                 0.9628,                0.98788,                 0.9796,                0.26216,                 0.0564,                0.00044,                0.20777,                0.84802,               0.006931,               0.006931,               0.006931
                     64,                0.37891,                0.09739,                0.04672,                0.28927,                0.89712,                0.96068,                0.96486,                0.98792,                0.96686,                0.96063,                0.96407,                0.98781,                0.97961,                0.26151,                 0.0563,                0.00043,                0.20734,                 0.8476,              0.0068815,              0.0068815,              0.0068815
                     65,                0.37796,                0.09869,                0.04665,                0.28719,                0.89614,                 0.9615,                0.96409,                0.98767,                 0.9667,                0.96111,                0.96352,                0.98758,                0.97934,                0.26081,                0.05627,                0.00043,                0.20703,                 0.8472,               0.006832,               0.006832,               0.006832
                     66,                0.37658,                0.09576,                0.04651,                0.28692,                 0.8961,                 0.9609,                0.96469,                0.98761,                0.96667,                0.96126,                0.96331,                0.98751,                0.97932,                0.26022,                0.05615,                0.00042,                0.20662,                0.84682,              0.0067825,              0.0067825,              0.0067825
                     67,                0.37557,                0.09559,                0.04592,                0.28649,                 0.8953,                0.96116,                0.96472,                0.98764,                0.96687,                0.96148,                0.96362,                0.98753,                0.97951,                0.25959,                0.05596,                0.00042,                0.20626,                0.84643,               0.006733,               0.006733,               0.006733
                     68,                 0.3764,                0.09631,                0.04691,                0.28722,                0.89558,                0.96116,                0.96483,                0.98739,                0.96673,                0.96159,                0.96361,                0.98727,                0.97929,                0.25913,                0.05579,                0.00042,                0.20574,                0.84614,              0.0066835,              0.0066835,              0.0066835
                     69,                0.37388,                 0.0949,                0.04556,                0.28563,                0.89412,                0.96156,                0.96466,                0.98758,                0.96696,                0.96218,                 0.9634,                0.98748,                0.97948,                0.25854,                0.05569,                0.00041,                0.20534,                0.84583,               0.006634,               0.006634,               0.006634
                     70,                0.37386,                0.09653,                0.04695,                0.28589,                0.89461,                0.96173,                0.96458,                0.98762,                0.96723,                0.96145,                0.96407,                0.98752,                0.97959,                0.25795,                0.05576,                0.00041,                0.20503,                0.84551,              0.0065845,              0.0065845,              0.0065845
                     71,                0.37286,                 0.0939,                0.04584,                0.28399,                0.89441,                0.96243,                0.96381,                0.98788,                0.96765,                0.96224,                0.96324,                0.98776,                0.97989,                0.25717,                0.05557,                0.00041,                 0.2048,                 0.8451,               0.006535,               0.006535,               0.006535
                     72,                0.37274,                0.09447,                0.04658,                 0.2838,                0.89442,                 0.9615,                0.96486,                0.98798,                0.96782,                0.96233,                0.96276,                0.98783,                0.97994,                0.25658,                0.05561,                 0.0004,                0.20441,                0.84475,              0.0064855,              0.0064855,              0.0064855
                     73,                0.37135,                0.09517,                0.04625,                0.28349,                0.89378,                0.96186,                0.96454,                0.98794,                0.96793,                0.96143,                0.96402,                0.98782,                0.97983,                0.25578,                0.05556,                 0.0004,                0.20409,                0.84437,               0.006436,               0.006436,               0.006436
                     74,                0.37204,                0.09466,                0.04613,                0.28461,                0.89435,                0.96179,                0.96444,                0.98808,                0.96814,                0.96139,                0.96405,                0.98796,                 0.9799,                0.25513,                0.05538,                0.00039,                0.20357,                  0.844,              0.0063865,              0.0063865,              0.0063865
                     75,                0.37019,                0.09274,                0.04629,                0.28281,                0.89261,                0.96169,                0.96484,                0.98794,                0.96819,                0.96129,                0.96444,                0.98782,                0.97989,                0.25425,                0.05532,                0.00039,                0.20313,                0.84356,               0.006337,               0.006337,               0.006337
                     76,                0.36785,                0.09222,                0.04609,                 0.2815,                0.89167,                0.96151,                0.96538,                0.98788,                0.96832,                0.96113,                0.96501,                0.98777,                0.97987,                0.25336,                0.05524,                0.00038,                0.20262,                0.84311,              0.0062875,              0.0062875,              0.0062875
                     77,                0.36883,                0.09092,                0.04589,                0.28094,                0.89237,                0.96103,                0.96568,                0.98775,                0.96822,                0.96055,                0.96534,                0.98763,                0.97981,                0.25268,                0.05507,                0.00038,                0.20233,                0.84274,               0.006238,               0.006238,               0.006238
                     78,                0.36758,                0.09112,                0.04567,                0.28081,                0.89095,                0.96101,                0.96545,                0.98788,                0.96853,                0.96053,                0.96497,                0.98774,                0.97998,                0.25197,                0.05487,                0.00037,                0.20192,                0.84234,              0.0061885,              0.0061885,              0.0061885
                     79,                0.36762,                0.09281,                0.04538,                0.28199,                0.89105,                0.96102,                0.96599,                0.98799,                0.96876,                0.95993,                0.96635,                0.98784,                0.98003,                0.25142,                0.05487,                0.00037,                 0.2016,                0.84198,               0.006139,               0.006139,               0.006139
                     80,                0.36551,                0.09145,                0.04449,                0.27948,                0.89089,                0.95988,                0.96721,                0.98779,                0.96868,                0.95967,                0.96671,                0.98767,                0.97972,                0.25095,                0.05477,                0.00036,                0.20145,                0.84166,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.3652,                0.09201,                0.04527,                0.27899,                0.89021,                 0.9614,                0.96564,                0.98799,                0.96902,                0.96075,                0.96535,                0.98787,                0.98006,                0.25045,                0.05472,                0.00036,                0.20107,                0.84131,                0.00604,                0.00604,                0.00604
                     82,                0.36483,                0.08943,                0.04615,                0.27887,                0.89064,                0.96168,                0.96545,                0.98791,                0.96919,                0.96123,                0.96502,                0.98776,                0.97992,                 0.2497,                0.05457,                0.00036,                0.20057,                0.84091,              0.0059905,              0.0059905,              0.0059905
                     83,                0.36386,                 0.0899,                0.04489,                0.27678,                0.88954,                0.96149,                 0.9657,                  0.988,                0.96941,                0.96097,                0.96535,                0.98787,                0.98003,                0.24882,                0.05453,                0.00035,                0.20034,                0.84051,               0.005941,               0.005941,               0.005941
                     84,                0.36251,                0.09063,                0.04474,                0.27649,                0.88963,                0.96141,                0.96587,                0.98814,                0.96967,                0.96095,                0.96549,                  0.988,                0.98019,                  0.248,                0.05445,                0.00035,                0.19987,                 0.8401,              0.0058915,              0.0058915,              0.0058915
                     85,                0.36159,                0.08706,                0.04452,                0.27617,                0.88861,                 0.9611,                0.96625,                0.98809,                0.96974,                0.96063,                 0.9658,                0.98794,                0.98017,                0.24705,                0.05435,                0.00034,                0.19948,                0.83967,               0.005842,               0.005842,               0.005842
                     86,                 0.3629,                 0.0907,                0.04567,                0.27663,                0.89041,                0.96159,                0.96546,                0.98807,                 0.9698,                0.96116,                0.96504,                0.98791,                0.98007,                0.24633,                0.05434,                0.00034,                  0.199,                0.83931,              0.0057925,              0.0057925,              0.0057925
                     87,                0.35982,                0.08946,                0.04521,                0.27505,                0.88779,                0.96182,                 0.9655,                0.98802,                0.96995,                0.96117,                0.96538,                0.98787,                0.98003,                0.24552,                0.05432,                0.00034,                0.19868,                0.83891,               0.005743,               0.005743,               0.005743
                     88,                0.35988,                0.08916,                0.04505,                0.27512,                0.88745,                0.96185,                0.96552,                0.98807,                0.97006,                0.96147,                0.96518,                0.98793,                0.98007,                0.24467,                0.05428,                0.00034,                 0.1983,                0.83849,              0.0056935,              0.0056935,              0.0056935
                     89,                0.35756,                 0.0876,                0.04465,                0.27346,                0.88648,                0.96162,                0.96578,                0.98803,                0.97026,                0.96126,                0.96543,                0.98789,                0.97997,                0.24377,                0.05419,                0.00034,                0.19782,                0.83808,               0.005644,               0.005644,               0.005644
