                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.44697,                0.14607,                0.05926,                0.23724,                0.89948,                0.99505,                0.98887,                0.99481,                0.94851,                0.99286,                0.98652,                0.99427,                0.96768,                 0.3409,                0.14105,                0.00045,                0.17072,                 0.8722,               0.005644,               0.005644,               0.005644
                     90,                0.44769,                0.14981,                0.05957,                0.23739,                 0.8996,                 0.9949,                 0.9889,                0.99479,                0.94827,                0.99291,                0.98645,                 0.9943,                0.96774,                0.34024,                0.14086,                0.00045,                0.17063,                0.87196,              0.0055945,              0.0055945,              0.0055945
                     91,                0.44731,                 0.1519,                 0.0614,                 0.2377,                 0.8986,                0.99495,                0.98905,                 0.9948,                0.94859,                0.99267,                0.98628,                0.99432,                0.96802,                0.34003,                0.14032,                0.00045,                0.17049,                 0.8716,               0.005545,               0.005545,               0.005545
                     92,                0.44564,                 0.1457,                0.06005,                0.23681,                0.89854,                0.99485,                0.98933,                0.99481,                0.94842,                0.99248,                0.98623,                0.99432,                0.96804,                0.33987,                0.13988,                0.00045,                0.17016,                0.87154,              0.0054955,              0.0054955,              0.0054955
                     93,                0.44507,                0.14749,                0.05953,                0.23667,                0.89778,                0.99523,                0.98901,                0.99482,                0.94857,                0.99276,                0.98618,                0.99425,                0.96828,                0.33968,                0.13978,                0.00044,                0.16998,                0.87159,               0.005446,               0.005446,               0.005446
                     94,                0.44574,                0.14791,                0.06152,                0.23722,                0.89845,                 0.9954,                0.98887,                0.99483,                0.94884,                0.99304,                0.98619,                0.99426,                0.96821,                0.33927,                0.13967,                0.00044,                0.16997,                0.87169,              0.0053965,              0.0053965,              0.0053965
                     95,                0.44261,                0.14414,                0.06118,                 0.2359,                0.89899,                 0.9956,                0.98921,                0.99483,                0.94913,                0.99271,                0.98609,                0.99414,                0.96825,                0.33889,                0.13947,                0.00043,                0.16961,                0.87158,               0.005347,               0.005347,               0.005347
                     96,                0.44471,                0.14651,                0.06047,                0.23638,                0.89774,                 0.9956,                0.98911,                0.99483,                0.94914,                 0.9929,                0.98624,                0.99422,                0.96837,                0.33854,                0.13955,                0.00043,                0.16929,                 0.8712,              0.0052975,              0.0052975,              0.0052975
                     97,                0.44058,                0.14456,                0.06115,                0.23458,                0.89719,                0.99556,                0.98915,                0.99484,                0.94919,                0.99295,                0.98622,                0.99419,                0.96818,                0.33825,                0.13964,                0.00044,                0.16928,                0.87097,               0.005248,               0.005248,               0.005248
                     98,                0.44149,                  0.141,                0.05975,                0.23443,                  0.897,                 0.9956,                0.98924,                0.99483,                0.94918,                0.99276,                0.98624,                0.99422,                0.96805,                0.33779,                0.13952,                0.00044,                0.16919,                0.87094,              0.0051985,              0.0051985,              0.0051985
                     99,                 0.4396,                0.14345,                0.06207,                0.23347,                0.89606,                0.99563,                0.98915,                0.99483,                0.94928,                0.99292,                0.98619,                0.99423,                0.96808,                0.33744,                0.13924,                0.00044,                0.16901,                0.87088,               0.005149,               0.005149,               0.005149
                    100,                0.43802,                0.14437,                0.06009,                0.23382,                0.89681,                0.99524,                 0.9892,                0.99483,                0.94923,                0.99261,                0.98633,                 0.9942,                0.96814,                0.33727,                 0.1391,                0.00043,                0.16891,                0.87103,              0.0050995,              0.0050995,              0.0050995
                    101,                0.43803,                0.14249,                0.06046,                0.23336,                0.89729,                0.99539,                0.98905,                0.99483,                0.94921,                 0.9927,                0.98638,                0.99419,                0.96826,                0.33702,                0.13886,                0.00043,                0.16857,                0.87113,                0.00505,                0.00505,                0.00505
                    102,                0.44019,                0.14469,                0.06151,                0.23433,                0.89594,                0.99537,                0.98921,                0.99483,                0.94928,                0.99277,                0.98642,                0.99417,                0.96821,                0.33681,                0.13874,                0.00043,                0.16857,                0.87106,              0.0050005,              0.0050005,              0.0050005
                    103,                0.43494,                 0.1406,                0.06041,                0.23162,                0.89349,                0.99532,                0.98908,                0.99483,                0.94944,                0.99272,                0.98657,                0.99418,                0.96835,                0.33646,                 0.1388,                0.00043,                0.16845,                0.87087,               0.004951,               0.004951,               0.004951
                    104,                0.43599,                0.13766,                0.05915,                0.23239,                0.89713,                0.99513,                0.98906,                0.99481,                0.94947,                0.99273,                0.98647,                0.99419,                0.96816,                0.33622,                0.13873,                0.00043,                0.16838,                0.87099,              0.0049015,              0.0049015,              0.0049015
                    105,                0.43464,                0.14008,                0.05955,                0.23239,                0.89256,                0.99525,                0.98901,                0.99481,                0.94957,                 0.9927,                0.98647,                0.99419,                0.96824,                0.33604,                0.13892,                0.00042,                0.16807,                0.87081,               0.004852,               0.004852,               0.004852
                    106,                0.43647,                0.13731,                0.06022,                0.23302,                0.89416,                0.99523,                 0.9891,                0.99481,                0.94963,                0.99269,                0.98656,                0.99418,                0.96826,                0.33589,                0.13902,                0.00042,                0.16791,                 0.8708,              0.0048025,              0.0048025,              0.0048025
                    107,                0.43431,                0.13744,                0.05909,                0.23198,                0.89398,                0.99495,                 0.9891,                0.99481,                0.94958,                0.99275,                0.98661,                0.99421,                0.96817,                0.33568,                0.13897,                0.00042,                0.16773,                0.87062,               0.004753,               0.004753,               0.004753
                    108,                0.43364,                  0.136,                0.06084,                0.23176,                0.89389,                0.99485,                0.98915,                0.99481,                0.94956,                0.99235,                0.98666,                0.99424,                0.96819,                0.33542,                0.13893,                0.00042,                 0.1677,                 0.8705,              0.0047035,              0.0047035,              0.0047035
                    109,                0.42998,                0.13635,                  0.059,                0.22961,                0.89268,                 0.9949,                0.98915,                0.99481,                0.94963,                0.99241,                0.98666,                0.99419,                0.96805,                0.33513,                0.13886,                0.00042,                0.16762,                0.87049,               0.004654,               0.004654,               0.004654
                    110,                0.43372,                0.13937,                0.05948,                0.23073,                0.89523,                0.99493,                0.98915,                 0.9948,                0.94961,                0.99252,                0.98675,                0.99419,                0.96809,                0.33488,                0.13879,                0.00042,                0.16748,                0.87039,              0.0046045,              0.0046045,              0.0046045
                    111,                0.43298,                 0.1357,                0.06074,                 0.2308,                0.89352,                 0.9949,                0.98904,                 0.9948,                0.94972,                0.99244,                0.98682,                0.99418,                0.96815,                0.33474,                0.13878,                0.00042,                 0.1674,                0.87037,               0.004555,               0.004555,               0.004555
                    112,                0.42911,                0.13504,                0.05763,                  0.229,                0.88947,                 0.9949,                0.98906,                 0.9948,                0.94972,                0.99263,                0.98701,                0.99424,                0.96805,                 0.3346,                0.13872,                0.00041,                0.16732,                 0.8703,              0.0045055,              0.0045055,              0.0045055
                    113,                0.42775,                0.13761,                0.05961,                0.22817,                0.89225,                0.99523,                0.98901,                 0.9948,                0.94983,                  0.993,                 0.9868,                0.99426,                0.96806,                0.33444,                0.13869,                0.00041,                0.16715,                0.87039,               0.004456,               0.004456,               0.004456
                    114,                0.42996,                0.13726,                0.05967,                0.22967,                0.89248,                0.99513,                0.98905,                 0.9948,                0.94986,                0.99296,                0.98688,                0.99427,                0.96835,                0.33432,                0.13864,                0.00041,                0.16714,                0.87048,              0.0044065,              0.0044065,              0.0044065
                    115,                0.42773,                0.13382,                0.05838,                0.22881,                0.89024,                0.99513,                 0.9892,                0.99481,                   0.95,                0.99286,                0.98694,                0.99425,                 0.9684,                0.33423,                0.13862,                 0.0004,                 0.1671,                0.87048,               0.004357,               0.004357,               0.004357
                    116,                 0.4266,                0.13588,                0.05867,                 0.2279,                0.88849,                0.99491,                 0.9892,                 0.9948,                0.95002,                0.99263,                0.98692,                0.99423,                 0.9683,                0.33412,                0.13856,                 0.0004,                0.16694,                0.87044,              0.0043075,              0.0043075,              0.0043075
                    117,                 0.4255,                0.13178,                0.06047,                0.22747,                0.89141,                0.99491,                 0.9892,                 0.9948,                0.95006,                0.99277,                0.98706,                0.99429,                 0.9682,                 0.3339,                 0.1386,                 0.0004,                0.16676,                0.87046,               0.004258,               0.004258,               0.004258
                    118,                0.42257,                0.13204,                0.05851,                0.22648,                0.88969,                 0.9949,                0.98921,                 0.9948,                0.95004,                0.99252,                 0.9868,                0.99421,                 0.9681,                0.33383,                0.13866,                 0.0004,                 0.1668,                0.87063,              0.0042085,              0.0042085,              0.0042085
                    119,                0.42351,                0.13274,                0.05854,                0.22648,                0.89096,                0.99527,                0.98879,                 0.9948,                0.94996,                0.99246,                0.98685,                0.99423,                0.96818,                0.33371,                0.13862,                 0.0004,                0.16664,                0.87068,               0.004159,               0.004159,               0.004159
                    120,                0.42515,                0.13238,                0.05912,                0.22744,                0.88873,                0.99496,                 0.9892,                 0.9948,                0.95011,                 0.9926,                0.98685,                0.99423,                0.96802,                0.33355,                0.13868,                 0.0004,                0.16643,                0.87053,              0.0041095,              0.0041095,              0.0041095
                    121,                0.42411,                0.13067,                0.06048,                0.22667,                0.89019,                0.99494,                0.98921,                 0.9948,                0.95013,                0.99249,                0.98674,                 0.9942,                0.96804,                 0.3335,                0.13869,                 0.0004,                 0.1664,                0.87061,                0.00406,                0.00406,                0.00406
                    122,                0.42223,                0.13133,                0.05872,                0.22551,                0.88876,                0.99521,                0.98877,                 0.9948,                0.95016,                0.99277,                0.98628,                0.99417,                0.96807,                0.33346,                0.13869,                 0.0004,                0.16628,                0.87061,              0.0040105,              0.0040105,              0.0040105
                    123,                0.41964,                0.12855,                0.06014,                0.22468,                0.88716,                0.99429,                0.98983,                0.99481,                0.95015,                0.99277,                0.98633,                 0.9942,                0.96817,                0.33345,                0.13872,                 0.0004,                0.16631,                0.87066,               0.003961,               0.003961,               0.003961
                    124,                0.41937,                 0.1307,                0.05816,                0.22382,                0.88659,                0.99424,                0.98985,                 0.9948,                0.95017,                0.99239,                0.98666,                 0.9941,                0.96806,                0.33339,                0.13881,                 0.0004,                0.16627,                0.87066,              0.0039115,              0.0039115,              0.0039115
                    125,                0.41935,                0.13008,                0.05905,                0.22402,                0.88746,                0.99438,                0.98974,                 0.9948,                0.95016,                0.99266,                 0.9868,                0.99414,                0.96808,                0.33329,                0.13884,                0.00039,                0.16624,                0.87074,               0.003862,               0.003862,               0.003862
                    126,                0.42041,                0.12761,                0.05855,                 0.2258,                 0.8874,                0.99436,                 0.9899,                0.99481,                0.95024,                0.99255,                0.98699,                0.99419,                0.96795,                 0.3332,                0.13886,                0.00039,                0.16625,                0.87079,              0.0038125,              0.0038125,              0.0038125
                    127,                0.41675,                0.12617,                0.05734,                  0.224,                0.88433,                0.99437,                0.98995,                0.99481,                0.95024,                0.99257,                0.98703,                0.99419,                0.96793,                0.33312,                0.13893,                0.00039,                 0.1662,                0.87071,               0.003763,               0.003763,               0.003763
                    128,                0.41764,                0.12809,                0.05932,                0.22376,                0.88803,                0.99418,                0.98981,                 0.9948,                0.95026,                0.99263,                0.98708,                0.99417,                0.96803,                0.33296,                0.13887,                0.00039,                 0.1661,                0.87068,              0.0037135,              0.0037135,              0.0037135
                    129,                0.41614,                0.12409,                0.05678,                 0.2231,                0.88664,                0.99406,                0.98998,                 0.9948,                0.95032,                0.99249,                0.98683,                0.99411,                0.96797,                0.33298,                0.13882,                0.00039,                0.16597,                0.87075,               0.003664,               0.003664,               0.003664
                    130,                  0.416,                 0.1266,                0.05979,                0.22333,                0.88634,                0.99403,                0.98985,                 0.9948,                0.95031,                0.99258,                0.98692,                0.99417,                0.96792,                 0.3329,                0.13875,                0.00039,                0.16602,                0.87069,              0.0036145,              0.0036145,              0.0036145
                    131,                0.41564,                 0.1248,                0.05911,                0.22274,                0.88785,                0.99403,                0.98981,                 0.9948,                0.95033,                0.99272,                0.98666,                0.99417,                0.96792,                0.33295,                 0.1387,                0.00039,                0.16599,                0.87077,               0.003565,               0.003565,               0.003565
                    132,                0.41454,                0.12648,                0.05945,                 0.2229,                0.88822,                0.99442,                0.98948,                 0.9948,                0.95037,                0.99253,                0.98657,                0.99413,                0.96792,                0.33284,                0.13865,                0.00038,                0.16593,                0.87074,              0.0035155,              0.0035155,              0.0035155
                    133,                0.41361,                0.12144,                0.05821,                0.22216,                0.88525,                0.99439,                0.98929,                 0.9948,                0.95047,                0.99253,                0.98649,                0.99412,                0.96799,                0.33267,                0.13865,                0.00038,                0.16585,                0.87065,               0.003466,               0.003466,               0.003466
                    134,                0.41109,                0.12233,                0.05771,                0.22089,                0.88513,                0.99443,                0.98929,                 0.9948,                0.95053,                0.99282,                0.98661,                 0.9942,                  0.968,                0.33264,                0.13868,                0.00038,                0.16583,                0.87066,              0.0034165,              0.0034165,              0.0034165
                    135,                 0.4105,                0.12224,                0.05788,                0.22086,                0.88469,                0.99438,                0.98918,                 0.9948,                0.95048,                0.99284,                0.98656,                0.99416,                0.96784,                0.33253,                0.13869,                0.00038,                 0.1658,                0.87064,               0.003367,               0.003367,               0.003367
                    136,                0.41041,                0.12323,                 0.0581,                0.22003,                0.88437,                0.99438,                 0.9893,                 0.9948,                0.95053,                0.99282,                0.98661,                0.99416,                0.96791,                0.33255,                0.13863,                0.00038,                0.16584,                0.87067,              0.0033175,              0.0033175,              0.0033175
                    137,                0.41013,                0.12026,                0.05706,                0.21978,                0.88524,                0.99378,                0.98998,                 0.9948,                0.95046,                0.99276,                0.98656,                0.99416,                0.96802,                0.33254,                0.13854,                0.00038,                 0.1658,                0.87072,               0.003268,               0.003268,               0.003268
                    138,                0.40947,                0.12286,                0.05859,                 0.2195,                0.88356,                0.99378,                0.99004,                 0.9948,                0.95059,                 0.9929,                0.98591,                0.99415,                0.96802,                0.33243,                0.13847,                0.00038,                0.16589,                0.87074,              0.0032185,              0.0032185,              0.0032185
                    139,                0.41015,                0.12231,                0.05987,                 0.2197,                0.88272,                0.99388,                0.99004,                 0.9948,                0.95086,                0.99289,                0.98619,                0.99416,                  0.968,                0.33228,                0.13836,                0.00037,                0.16595,                0.87067,               0.003169,               0.003169,               0.003169
                    140,                0.40772,                0.11894,                0.05644,                 0.2194,                0.88434,                0.99394,                0.99004,                 0.9948,                 0.9509,                0.99281,                0.98621,                0.99417,                0.96815,                0.33216,                0.13832,                0.00037,                0.16591,                0.87069,              0.0031195,              0.0031195,              0.0031195
                    141,                0.40767,                0.11939,                0.05589,                0.21988,                0.88278,                0.99392,                0.99002,                 0.9948,                0.95097,                0.99267,                0.98639,                0.99418,                0.96803,                0.33212,                0.13827,                0.00037,                0.16585,                0.87071,                0.00307,                0.00307,                0.00307
                    142,                0.40652,                 0.1202,                0.05669,                0.21828,                  0.881,                0.99406,                0.99007,                0.99481,                0.95099,                0.99275,                0.98638,                0.99417,                0.96812,                0.33219,                0.13833,                0.00037,                0.16591,                0.87072,              0.0030205,              0.0030205,              0.0030205
                    143,                0.40543,                0.12029,                 0.0579,                 0.2187,                0.88131,                0.99387,                0.99012,                0.99481,                0.95093,                0.99271,                0.98638,                0.99416,                0.96812,                0.33206,                0.13823,                0.00037,                0.16592,                0.87064,               0.002971,               0.002971,               0.002971
                    144,                0.40365,                0.11485,                0.05781,                0.21674,                0.88138,                0.99392,                0.99015,                0.99481,                0.95096,                0.99266,                0.98628,                0.99414,                0.96813,                0.33197,                0.13822,                0.00037,                0.16589,                0.87057,              0.0029215,              0.0029215,              0.0029215
                    145,                0.40267,                0.11641,                 0.0577,                0.21679,                0.87915,                0.99417,                0.99009,                0.99481,                0.95097,                0.99234,                0.98656,                0.99415,                0.96815,                 0.3319,                0.13818,                0.00037,                0.16598,                0.87051,               0.002872,               0.002872,               0.002872
                    146,                0.40424,                0.11873,                0.05748,                0.21708,                0.87996,                0.99402,                0.99013,                0.99481,                0.95089,                 0.9923,                0.98663,                 0.9942,                0.96828,                0.33188,                0.13819,                0.00037,                0.16597,                 0.8705,              0.0028225,              0.0028225,              0.0028225
                    147,                0.40058,                 0.1171,                0.05736,                0.21513,                0.87862,                0.99416,                0.99023,                0.99481,                0.95083,                0.99206,                 0.9866,                0.99415,                0.96818,                 0.3319,                0.13815,                0.00037,                0.16612,                0.87046,               0.002773,               0.002773,               0.002773
                    148,                0.40113,                0.11402,                0.05886,                0.21637,                 0.8801,                0.99415,                0.99023,                0.99481,                0.95088,                0.99197,                0.98656,                0.99412,                 0.9682,                0.33187,                0.13814,                0.00037,                0.16605,                0.87043,              0.0027235,              0.0027235,              0.0027235
                    149,                0.39898,                0.11331,                0.05642,                0.21509,                0.87664,                0.99424,                0.99023,                0.99481,                0.95089,                0.99199,                0.98666,                0.99412,                0.96821,                0.33176,                0.13813,                0.00037,                0.16604,                0.87039,               0.002674,               0.002674,               0.002674
                    150,                0.40044,                0.11692,                0.05697,                0.21459,                0.87987,                0.99429,                0.99026,                0.99482,                0.95091,                  0.992,                0.98652,                0.99412,                0.96822,                0.33167,                0.13806,                0.00036,                 0.1659,                0.87038,              0.0026245,              0.0026245,              0.0026245
                    151,                0.39728,                0.11486,                0.05537,                0.21356,                0.87623,                0.99425,                0.99004,                0.99482,                0.95094,                0.99197,                0.98639,                0.99407,                 0.9681,                0.33153,                0.13802,                0.00036,                0.16596,                0.87027,               0.002575,               0.002575,               0.002575
                    152,                0.39929,                0.11398,                0.05721,                0.21416,                0.87959,                 0.9942,                0.99003,                0.99481,                0.95094,                0.99197,                0.98633,                0.99406,                0.96816,                0.33155,                0.13802,                0.00036,                0.16598,                0.87025,              0.0025255,              0.0025255,              0.0025255
                    153,                0.39841,                0.11614,                0.05688,                0.21419,                0.87747,                0.99424,                 0.9901,                0.99482,                0.95099,                0.99195,                0.98642,                0.99408,                0.96814,                 0.3316,                0.13808,                0.00036,                0.16606,                0.87032,               0.002476,               0.002476,               0.002476
                    154,                0.39477,                0.11181,                0.05699,                0.21294,                0.87798,                0.99429,                0.99007,                0.99482,                0.95098,                0.99187,                0.98671,                0.99407,                0.96812,                0.33151,                0.13809,                0.00036,                0.16603,                0.87034,              0.0024265,              0.0024265,              0.0024265
                    155,                0.39709,                0.11244,                0.05739,                0.21352,                0.87856,                0.99434,                0.99004,                0.99481,                0.95101,                0.99202,                0.98647,                 0.9941,                0.96812,                0.33149,                0.13811,                0.00036,                 0.1661,                0.87036,               0.002377,               0.002377,               0.002377
                    156,                0.39497,                 0.1137,                0.05765,                0.21279,                0.87882,                0.99431,                0.99009,                0.99482,                0.95104,                0.99197,                0.98657,                 0.9941,                0.96812,                0.33133,                0.13809,                0.00036,                  0.166,                0.87036,              0.0023275,              0.0023275,              0.0023275
                    157,                0.39572,                0.11257,                0.05619,                0.21302,                0.87773,                 0.9944,                0.98999,                0.99482,                0.95105,                0.99182,                0.98675,                0.99406,                0.96804,                0.33134,                0.13802,                0.00036,                0.16595,                0.87042,               0.002278,               0.002278,               0.002278
                    158,                 0.3926,                 0.1108,                0.05678,                0.21225,                0.87554,                0.99448,                0.98994,                0.99482,                0.95106,                0.99149,                0.98694,                0.99405,                0.96803,                0.33123,                0.13804,                0.00035,                 0.1659,                0.87045,              0.0022285,              0.0022285,              0.0022285
                    159,                0.39335,                0.10855,                 0.0572,                0.21225,                0.87719,                0.99443,                0.98983,                0.99481,                0.95109,                0.99146,                0.98682,                0.99404,                0.96808,                0.33115,                0.13808,                0.00035,                0.16584,                0.87042,               0.002179,               0.002179,               0.002179
                    160,                0.38915,                 0.1086,                0.05621,                   0.21,                0.87653,                0.99443,                0.98984,                0.99481,                0.95107,                0.99146,                0.98674,                0.99401,                 0.9681,                0.33106,                0.13809,                0.00035,                0.16598,                0.87038,              0.0021295,              0.0021295,              0.0021295
                    161,                  0.395,                0.11146,                0.05719,                0.21258,                0.88002,                0.99438,                0.98989,                0.99482,                0.95108,                0.99141,                0.98689,                0.99403,                0.96809,                0.33112,                0.13807,                0.00035,                0.16595,                0.87048,                0.00208,                0.00208,                0.00208
                    162,                0.38906,                0.10866,                0.05778,                0.21009,                0.87586,                0.99434,                 0.9899,                0.99481,                0.95103,                0.99155,                0.98698,                0.99415,                0.96816,                0.33113,                0.13805,                0.00035,                0.16604,                0.87052,              0.0020305,              0.0020305,              0.0020305
                    163,                0.38817,                0.10686,                0.05623,                0.21021,                0.87406,                0.99434,                0.98993,                0.99481,                0.95111,                0.99155,                0.98697,                0.99412,                0.96821,                0.33116,                0.13806,                0.00035,                0.16608,                0.87055,               0.001981,               0.001981,               0.001981
                    164,                0.38524,                0.10662,                0.05659,                0.20809,                0.87293,                0.99429,                0.98995,                0.99482,                0.95115,                0.99147,                0.98694,                 0.9941,                0.96821,                0.33115,                0.13796,                0.00035,                0.16612,                0.87056,              0.0019315,              0.0019315,              0.0019315
                    165,                0.38589,                0.10742,                0.05653,                 0.2087,                0.87394,                0.99419,                0.98985,                0.99481,                0.95126,                0.99146,                0.98689,                0.99406,                 0.9683,                0.33117,                 0.1379,                0.00035,                0.16625,                0.87059,               0.001882,               0.001882,               0.001882
                    166,                0.38369,                0.10433,                0.05562,                0.20804,                0.87298,                0.99416,                0.98985,                 0.9948,                0.95123,                0.99148,                0.98699,                0.99409,                0.96835,                0.33101,                0.13792,                0.00035,                0.16635,                0.87048,              0.0018325,              0.0018325,              0.0018325
                    167,                0.38439,                0.10583,                0.05594,                0.20777,                0.87226,                 0.9942,                0.98985,                 0.9948,                0.95123,                 0.9914,                0.98689,                0.99407,                0.96826,                 0.3309,                0.13785,                0.00035,                0.16635,                0.87041,               0.001783,               0.001783,               0.001783
                    168,                0.38365,                0.10318,                0.05518,                0.20751,                0.87389,                0.99418,                0.98985,                 0.9948,                0.95139,                0.99132,                0.98683,                0.99404,                0.96831,                0.33086,                0.13781,                0.00035,                0.16646,                0.87046,              0.0017335,              0.0017335,              0.0017335
                    169,                0.37939,                0.10108,                0.05482,                0.20562,                0.87088,                 0.9942,                0.98988,                 0.9948,                0.95144,                0.99174,                0.98658,                0.99405,                0.96834,                0.33087,                0.13784,                0.00034,                0.16664,                0.87041,               0.001684,               0.001684,               0.001684
                    170,                0.38207,                0.10377,                0.05464,                0.20651,                 0.8729,                0.99424,                0.98987,                0.99481,                0.95145,                0.99188,                0.98665,                0.99408,                0.96836,                0.33084,                0.13778,                0.00034,                 0.1667,                0.87049,              0.0016345,              0.0016345,              0.0016345
                    171,                0.38148,                0.10211,                0.05616,                 0.2066,                0.87223,                0.99421,                0.98985,                0.99481,                0.95138,                0.99192,                0.98667,                0.99408,                 0.9684,                0.33084,                0.13781,                0.00034,                0.16684,                0.87051,               0.001585,               0.001585,               0.001585
                    172,                0.37974,                0.10133,                0.05516,                0.20613,                0.87159,                0.99424,                0.98985,                0.99481,                0.95141,                0.99188,                 0.9866,                0.99408,                0.96842,                0.33079,                0.13779,                0.00034,                0.16691,                0.87044,              0.0015355,              0.0015355,              0.0015355
                    173,                0.38102,                0.10293,                0.05498,                0.20619,                0.87193,                0.99415,                0.98973,                 0.9948,                0.95153,                0.99166,                0.98689,                0.99406,                0.96845,                0.33079,                0.13782,                0.00034,                0.16704,                0.87048,               0.001486,               0.001486,               0.001486
                    174,                0.37927,                0.10337,                0.05545,                 0.2054,                0.86945,                 0.9941,                0.98988,                 0.9948,                0.95152,                0.99154,                0.98699,                0.99406,                0.96844,                0.33073,                 0.1378,                0.00034,                0.16703,                0.87044,              0.0014365,              0.0014365,              0.0014365
                    175,                0.37508,                0.09875,                0.05401,                0.20342,                0.86845,                0.99401,                0.98995,                 0.9948,                0.95154,                0.99267,                 0.9858,                0.99405,                0.96848,                0.33069,                0.13772,                0.00033,                0.16712,                0.87041,               0.001387,               0.001387,               0.001387
                    176,                0.37936,                0.09999,                0.05646,                0.20506,                0.87248,                0.99424,                0.98978,                 0.9948,                0.95163,                0.99275,                0.98581,                0.99407,                0.96847,                0.33071,                0.13762,                0.00033,                 0.1672,                 0.8704,              0.0013375,              0.0013375,              0.0013375
                    177,                 0.3748,                0.10137,                0.05494,                0.20321,                0.86983,                 0.9943,                0.98976,                 0.9948,                 0.9517,                 0.9929,                0.98592,                0.99408,                0.96852,                0.33066,                0.13758,                0.00033,                0.16716,                0.87038,               0.001288,               0.001288,               0.001288
                    178,                0.37395,                0.10031,                0.05466,                0.20271,                0.86869,                0.99434,                0.98979,                 0.9948,                0.95169,                0.99155,                  0.987,                0.99404,                 0.9685,                0.33069,                0.13754,                0.00033,                0.16716,                0.87044,              0.0012385,              0.0012385,              0.0012385
                    179,                0.37562,                0.09939,                0.05509,                0.20381,                0.87073,                0.99427,                0.98971,                 0.9948,                0.95176,                0.99226,                  0.986,                0.99403,                0.96848,                0.33077,                0.13756,                0.00032,                 0.1673,                 0.8705,               0.001189,               0.001189,               0.001189
                    180,                 0.3723,                 0.0988,                0.05448,                0.20202,                0.86798,                0.99437,                0.98976,                 0.9948,                0.95172,                0.99237,                0.98605,                0.99404,                0.96853,                0.33078,                0.13758,                0.00032,                0.16723,                0.87056,              0.0011395,              0.0011395,              0.0011395
                    181,                0.37414,                0.10006,                0.05525,                0.20261,                0.86926,                0.99432,                0.98967,                 0.9948,                0.95178,                0.99248,                  0.986,                0.99404,                0.96851,                0.33072,                0.13749,                0.00032,                0.16716,                0.87054,                0.00109,                0.00109,                0.00109
                    182,                0.37285,                0.09783,                0.05502,                0.20235,                0.86895,                0.99434,                0.98959,                 0.9948,                0.95175,                0.99262,                0.98583,                0.99404,                0.96848,                0.33071,                0.13741,                0.00032,                0.16718,                0.87059,              0.0010405,              0.0010405,              0.0010405
                    183,                0.37192,                0.09782,                0.05561,                0.20218,                0.86772,                0.99457,                0.98953,                 0.9948,                0.95182,                0.99255,                0.98577,                0.99403,                0.96856,                0.33074,                0.13737,                0.00032,                0.16724,                0.87055,               0.000991,               0.000991,               0.000991
                    184,                0.37132,                 0.1002,                0.05542,                0.20164,                0.86853,                0.99494,                0.98927,                 0.9948,                0.95187,                0.99255,                0.98591,                0.99403,                0.96853,                0.33077,                0.13733,                0.00032,                0.16732,                0.87054,              0.0009415,              0.0009415,              0.0009415
                    185,                0.36923,                0.09576,                0.05469,                0.20079,                0.86688,                0.99457,                0.98956,                 0.9948,                0.95186,                0.99236,                0.98609,                0.99403,                0.96861,                0.33087,                0.13733,                0.00032,                0.16737,                0.87059,               0.000892,               0.000892,               0.000892
                    186,                0.37156,                0.09768,                0.05584,                0.20164,                0.86871,                0.99466,                0.98943,                 0.9948,                0.95192,                0.99244,                0.98595,                0.99403,                0.96863,                0.33088,                0.13737,                0.00031,                0.16737,                0.87063,              0.0008425,              0.0008425,              0.0008425
                    187,                0.36758,                  0.096,                0.05479,                0.20012,                0.86595,                0.99466,                 0.9895,                0.99481,                0.95195,                0.99253,                0.98612,                0.99408,                0.96864,                0.33082,                0.13734,                0.00031,                0.16725,                0.87065,               0.000793,               0.000793,               0.000793
                    188,                0.36692,                0.09581,                0.05353,                0.19979,                0.86652,                0.99448,                0.98981,                0.99481,                 0.9519,                0.99258,                0.98602,                0.99408,                 0.9687,                 0.3308,                0.13736,                0.00031,                0.16725,                0.87068,              0.0007435,              0.0007435,              0.0007435
                    189,                0.36607,                0.09512,                0.05425,                0.19896,                0.86617,                0.99453,                0.98996,                0.99481,                0.95199,                0.99246,                  0.986,                0.99405,                0.96863,                0.33071,                0.13734,                0.00031,                0.16719,                0.87067,               0.000694,               0.000694,               0.000694
                    190,                0.36413,                 0.0938,                0.05389,                0.19797,                0.86673,                0.99477,                0.98943,                0.99481,                0.95196,                0.99262,                0.98617,                0.99407,                0.96859,                0.33067,                0.13739,                 0.0003,                0.16712,                0.87076,              0.0006445,              0.0006445,              0.0006445
                    191,                0.36417,                0.09312,                0.05597,                0.19847,                 0.8658,                0.99527,                0.98909,                0.99481,                0.95197,                0.99254,                0.98609,                0.99407,                0.96875,                0.33056,                0.13733,                 0.0003,                0.16701,                0.87075,               0.000595,               0.000595,               0.000595
