                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    237,                 0.5713,                0.26784,                0.17104,                0.32955,                0.84614,                      1,                      1,                  0.995,                0.77832,                0.94118,                0.94118,                0.96071,                 0.9506,                0.95806,                0.39772,                0.02023,                0.38865,                0.92767,              0.0053272,              0.0053272,              0.0053272
                    238,                0.58179,                0.19833,                0.16389,                0.33257,                0.84312,                      1,                      1,                  0.995,                0.76337,                0.97059,                0.97059,                0.98402,                0.95223,                0.96435,                0.39829,                0.01959,                0.39468,                0.94208,              0.0053074,              0.0053074,              0.0053074
                    239,                0.57556,                0.22876,                0.15386,                0.32484,                0.83392,                      1,                      1,                  0.995,                0.77822,                0.94118,                0.94118,                0.96255,                0.95158,                0.96365,                0.44021,                0.01927,                0.38844,                0.93078,              0.0052876,              0.0052876,              0.0052876
                    240,                0.55373,                0.17891,                0.18244,                0.32223,                0.82601,                      1,                      1,                  0.995,                0.77822,                0.94118,                0.94118,                0.96255,                0.95158,                0.96365,                0.44021,                0.01927,                0.38844,                0.93078,              0.0052678,              0.0052678,              0.0052678
                    241,                0.57589,                0.21439,                0.16255,                0.32706,                0.84493,                      1,                      1,                  0.995,                0.77322,                0.97059,                0.97059,                0.98402,                0.96514,                 0.9632,                0.32853,                 0.0191,                0.37386,                0.93887,               0.005248,               0.005248,               0.005248
                    242,                0.54016,                0.28948,                0.13248,                0.30881,                 0.8454,                      1,                      1,                  0.995,                0.78173,                0.97059,                0.97059,                0.98402,                0.97926,                 0.9168,                0.33898,                0.01856,                0.36902,                0.91375,              0.0052282,              0.0052282,              0.0052282
                    243,                0.53644,                0.28019,                0.18001,                0.30875,                0.82748,                 0.9983,                      1,                  0.995,                0.76577,                0.96894,                0.97059,                0.98347,                0.96408,                0.95657,                0.35986,                 0.0188,                0.37169,                 0.9357,              0.0052084,              0.0052084,              0.0052084
                    244,                0.55529,                0.32456,                0.17782,                0.32302,                0.84395,                 0.9983,                      1,                  0.995,                0.76577,                0.96894,                0.97059,                0.98347,                0.96408,                0.95657,                0.35986,                 0.0188,                0.37169,                 0.9357,              0.0051886,              0.0051886,              0.0051886
                    245,                0.52355,                0.28594,                0.15626,                0.31802,                0.81438,                0.99832,                      1,                  0.995,                0.78472,                0.96896,                0.97059,                0.98373,                0.96462,                0.91871,                0.34799,                0.01929,                0.36736,                0.91525,              0.0051688,              0.0051688,              0.0051688
                    246,                0.55088,                0.18484,                0.16907,                0.32769,                0.83738,                      1,                      1,                  0.995,                0.77043,                0.97059,                0.97059,                0.98402,                0.96732,                0.95682,                 0.3372,                0.01953,                 0.3835,                0.93542,               0.005149,               0.005149,               0.005149
                    247,                0.55931,                0.18291,                0.14889,                0.31733,                0.84269,                0.99837,                      1,                  0.995,                0.77547,                0.96897,                0.97059,                0.98373,                 0.9677,                 0.9152,                0.33064,                0.01961,                0.37475,                0.90861,              0.0051292,              0.0051292,              0.0051292
                    248,                0.60033,                0.27895,                0.15936,                0.32396,                 0.8585,                0.99837,                      1,                  0.995,                0.77547,                0.96897,                0.97059,                0.98373,                 0.9677,                 0.9152,                0.33064,                0.01961,                0.37475,                0.90861,              0.0051094,              0.0051094,              0.0051094
                    249,                 0.5897,                0.21566,                 0.1465,                0.32697,                0.85048,                0.99829,                      1,                  0.995,                0.76589,                0.96893,                0.97059,                0.98347,                0.96802,                0.96999,                0.34286,                0.01986,                0.37097,                0.92191,              0.0050896,              0.0050896,              0.0050896
                    250,                0.53282,                0.16918,                0.12799,                0.31051,                0.83441,                 0.9983,                      1,                  0.995,                 0.7583,                0.96894,                0.97059,                0.98373,                 0.9623,                0.99486,                0.38512,                0.01897,                0.37604,                0.92922,              0.0050698,              0.0050698,              0.0050698
                    251,                0.56617,                0.23001,                0.15361,                0.31624,                0.83464,                0.99832,                      1,                  0.995,                0.77427,                0.96896,                0.97059,                0.98285,                0.97589,                0.92951,                0.31805,                0.01906,                0.36525,                0.90747,                0.00505,                0.00505,                0.00505
                    252,                0.52804,                0.33537,                0.13323,                0.32165,                0.82799,                0.99832,                      1,                  0.995,                0.77427,                0.96896,                0.97059,                0.98285,                0.97589,                0.92951,                0.31805,                0.01906,                0.36525,                0.90747,              0.0050302,              0.0050302,              0.0050302
                    253,                 0.5193,                0.17798,                 0.1565,                0.31002,                0.82551,                      1,                      1,                  0.995,                0.78371,                0.97059,                0.97059,                0.98225,                0.97176,                 0.9256,                0.25198,                0.02145,                0.37312,                0.90945,              0.0050104,              0.0050104,              0.0050104
                    254,                0.54511,                0.22622,                0.13468,                 0.3189,                0.83505,                 0.9983,                      1,                  0.995,                0.78145,                0.96894,                0.97059,                0.98109,                0.97311,                0.90596,                0.24654,                0.02058,                0.37671,                0.89471,              0.0049906,              0.0049906,              0.0049906
                    255,                0.52266,                  0.249,                0.17972,                0.30975,                0.82703,                      1,                      1,                  0.995,                0.78014,                0.97059,                0.97059,                0.98225,                0.96744,                0.90792,                0.31818,                0.02068,                 0.3688,                 0.8995,              0.0049708,              0.0049708,              0.0049708
                    256,                0.49446,                0.33483,                0.14393,                0.31235,                0.81672,                      1,                      1,                  0.995,                0.78014,                0.97059,                0.97059,                0.98225,                0.96744,                0.90792,                0.31818,                0.02068,                 0.3688,                 0.8995,               0.004951,               0.004951,               0.004951
                    257,                0.56371,                0.23431,                0.17021,                0.31767,                0.83544,                0.99834,                      1,                  0.995,                0.75502,                0.96897,                0.97059,                0.98259,                0.96822,                 1.0247,                0.33596,                 0.0211,                0.39949,                0.93602,              0.0049312,              0.0049312,              0.0049312
                    258,                0.53176,                0.19997,                0.14608,                0.30619,                 0.8322,                0.99833,                      1,                  0.995,                0.78803,                0.96897,                0.97059,                0.98373,                0.97438,                0.91699,                0.32911,                0.02089,                0.37188,                0.90758,              0.0049114,              0.0049114,              0.0049114
                    259,                0.51887,                0.30944,                0.16072,                0.31197,                0.84292,                0.99832,                      1,                  0.995,                0.78017,                0.96896,                0.97059,                0.98347,                0.96961,                0.96818,                0.36141,                 0.0206,                0.39158,                0.92381,              0.0048916,              0.0048916,              0.0048916
                    260,                0.52015,                0.22753,                0.15896,                0.30896,                0.83302,                0.99832,                      1,                  0.995,                0.78017,                0.96896,                0.97059,                0.98347,                0.96961,                0.96818,                0.36141,                 0.0206,                0.39158,                0.92381,              0.0048718,              0.0048718,              0.0048718
                    261,                0.54919,                0.22906,                0.12714,                0.31404,                0.83356,                0.99822,                      1,                  0.995,                0.79912,                0.96886,                0.97059,                0.98275,                0.96962,                0.89878,                 0.3316,                0.02015,                 0.3724,                0.90571,               0.004852,               0.004852,               0.004852
                    262,                0.52435,                0.18788,                0.13491,                0.31022,                0.82349,                 0.9983,                      1,                  0.995,                0.80405,                0.96894,                0.97059,                0.98373,                0.97441,                0.92657,                0.34206,                0.02004,                0.37788,                0.91385,              0.0048322,              0.0048322,              0.0048322
                    263,                0.60518,                0.23627,                0.18167,                 0.3349,                0.85855,                      1,                      1,                  0.995,                0.80412,                0.97059,                0.97059,                0.98402,                 0.9761,                0.87531,                0.34676,                0.01991,                0.36329,                0.89873,              0.0048124,              0.0048124,              0.0048124
                    264,                0.52163,                0.23954,                0.17506,                0.32096,                0.83836,                      1,                      1,                  0.995,                0.80412,                0.97059,                0.97059,                0.98402,                 0.9761,                0.87531,                0.34676,                0.01991,                0.36329,                0.89873,              0.0047926,              0.0047926,              0.0047926
                    265,                0.47808,                0.18667,                0.16293,                0.30306,                0.81918,                      1,                      1,                  0.995,                0.79977,                0.97059,                0.97059,                0.98402,                0.96789,                0.90051,                0.35191,                0.01976,                0.38055,                0.90128,              0.0047728,              0.0047728,              0.0047728
                    266,                0.53005,                0.25246,                0.15843,                0.31021,                0.83686,                      1,                      1,                  0.995,                0.78141,                0.97059,                0.97059,                0.98402,                0.97497,                 0.9875,                0.34176,                0.01849,                0.38264,                0.93801,               0.004753,               0.004753,               0.004753
                    267,                0.51419,                0.21296,                0.14406,                0.30565,                0.81854,                      1,                      1,                  0.995,                0.79577,                0.97059,                0.97059,                0.98402,                0.97021,                0.90892,                0.33631,                0.01846,                 0.3795,                0.91549,              0.0047332,              0.0047332,              0.0047332
                    268,                0.53369,                0.22591,                0.15335,                0.31256,                0.81321,                      1,                      1,                  0.995,                0.79577,                0.97059,                0.97059,                0.98402,                0.97021,                0.90892,                0.33631,                0.01846,                 0.3795,                0.91549,              0.0047134,              0.0047134,              0.0047134
                    269,                0.52245,                0.26168,                0.15007,                0.30809,                0.82289,                0.99831,                      1,                  0.995,                 0.7683,                 0.9693,                0.97059,                0.98462,                0.97226,                0.99681,                0.33432,                0.01791,                0.38839,                0.94443,              0.0046936,              0.0046936,              0.0046936
                    270,                0.55512,                0.24041,                0.17217,                0.31745,                0.83977,                      1,                      1,                  0.995,                0.79548,                0.97059,                0.97059,                0.98402,                0.96655,                0.89987,                0.33048,                0.01875,                0.36677,                 0.9129,              0.0046738,              0.0046738,              0.0046738
                    271,                0.49785,                0.19701,                 0.1623,                0.30861,                0.82311,                0.99831,                      1,                  0.995,                 0.8027,                0.96895,                0.97059,                 0.9817,                0.96933,                0.88379,                0.34019,                0.02044,                0.36233,                0.91352,               0.004654,               0.004654,               0.004654
                    272,                0.49347,                0.28178,                 0.1476,                0.30672,                0.82681,                0.99831,                      1,                  0.995,                 0.8027,                0.96895,                0.97059,                 0.9817,                0.96933,                0.88379,                0.34019,                0.02044,                0.36233,                0.91352,              0.0046342,              0.0046342,              0.0046342
                    273,                0.53383,                 0.2443,                0.13564,                0.30839,                0.82264,                      1,                      1,                  0.995,                0.78262,                0.97059,                0.97059,                0.98049,                0.95773,                0.91772,                0.34398,                0.02132,                0.36263,                0.91435,              0.0046144,              0.0046144,              0.0046144
                    274,                 0.5027,                0.25873,                0.13029,                    0.3,                0.82816,                      1,                      1,                  0.995,                0.80083,                0.97059,                0.97059,                0.98402,                0.96782,                0.88397,                 0.3471,                0.01995,                0.35401,                0.90905,              0.0045946,              0.0045946,              0.0045946
                    275,                0.45481,                0.25805,                0.14208,                0.28615,                0.80695,                0.99834,                      1,                  0.995,                0.77319,                0.96953,                0.97059,                0.98435,                 0.9711,                0.94096,                0.34244,                0.01979,                0.38039,                0.92608,              0.0045748,              0.0045748,              0.0045748
                    276,                0.52736,                0.21506,                0.11999,                0.29756,                0.81665,                0.99834,                      1,                  0.995,                0.77319,                0.96953,                0.97059,                0.98435,                 0.9711,                0.94096,                0.34244,                0.01979,                0.38039,                0.92608,               0.004555,               0.004555,               0.004555
                    277,                0.49432,                0.17054,                0.15549,                0.29546,                0.82355,                0.99832,                      1,                  0.995,                0.79284,                0.96942,                0.97059,                0.98435,                0.96863,                0.87818,                0.34748,                0.01877,                0.35717,                0.90922,              0.0045352,              0.0045352,              0.0045352
                    278,                0.53059,                0.23293,                0.19743,                0.31232,                0.83952,                0.99834,                      1,                  0.995,                 0.7856,                0.96954,                0.97059,                0.98386,                0.94947,                0.92414,                  0.424,                0.01868,                0.37195,                0.92914,              0.0045154,              0.0045154,              0.0045154
                    279,                0.51213,                0.22377,                0.13962,                0.30079,                0.82338,                0.99799,                      1,                  0.995,                0.77089,                0.93925,                0.94118,                0.93624,                0.92321,                0.97607,                0.69256,                0.02667,                0.38417,                0.93483,              0.0044956,              0.0044956,              0.0044956
                    280,                0.48349,                0.20209,                0.11749,                0.30006,                0.81341,                0.99799,                      1,                  0.995,                0.77089,                0.93925,                0.94118,                0.93624,                0.92321,                0.97607,                0.69256,                0.02667,                0.38417,                0.93483,              0.0044758,              0.0044758,              0.0044758
                    281,                0.47077,                0.20184,                0.17301,                0.29362,                0.80935,                0.99816,                      1,                  0.995,                0.76245,                0.93945,                0.94118,                0.93624,                0.92352,                0.99486,                0.65678,                0.02413,                0.38346,                0.93821,               0.004456,               0.004456,               0.004456
                    282,                0.49489,                0.26331,                0.17248,                0.30597,                0.82357,                0.99841,                      1,                  0.995,                0.75688,                0.93965,                0.94118,                0.93385,                0.92405,                  1.039,                0.62171,                0.02339,                0.38757,                0.94954,              0.0044362,              0.0044362,              0.0044362
                    283,                0.50127,                0.17239,                0.16484,                0.30065,                0.83175,                0.99831,                      1,                  0.995,                0.79229,                0.93959,                0.94118,                0.94249,                0.93454,                0.90172,                0.52961,                0.01714,                0.35376,                0.91836,              0.0044164,              0.0044164,              0.0044164
                    284,                0.49727,                0.16078,                0.11679,                0.29901,                0.81518,                0.99831,                      1,                  0.995,                0.79229,                0.93959,                0.94118,                0.94249,                0.93454,                0.90172,                0.52961,                0.01714,                0.35376,                0.91836,              0.0043966,              0.0043966,              0.0043966
                    285,                0.50781,                0.17131,                0.14593,                0.30267,                0.82886,                      1,                      1,                  0.995,                0.77705,                0.97059,                0.97059,                0.98402,                0.96319,                0.94177,                0.35427,                0.01647,                0.37697,                0.92881,              0.0043768,              0.0043768,              0.0043768
                    286,                0.52445,                0.17543,                0.14173,                0.29877,                0.83965,                0.99836,                      1,                  0.995,                0.78774,                  0.969,                0.97059,                0.98373,                0.95204,                0.90676,                0.42532,                0.01649,                0.36642,                0.91948,               0.004357,               0.004357,               0.004357
                    287,                0.50764,                0.13375,                0.12628,                0.29837,                0.81224,                      1,                      1,                  0.995,                0.77412,                0.97059,                0.97059,                0.98402,                0.97186,                0.95327,                0.37212,                0.01619,                0.38173,                0.93321,              0.0043372,              0.0043372,              0.0043372
                    288,                0.50867,                 0.2392,                0.17293,                0.30132,                 0.8326,                      1,                      1,                  0.995,                0.77412,                0.97059,                0.97059,                0.98402,                0.97186,                0.95327,                0.37212,                0.01619,                0.38173,                0.93321,              0.0043174,              0.0043174,              0.0043174
                    289,                0.50806,                0.24172,                0.14548,                0.29791,                0.82382,                0.99833,                      1,                  0.995,                0.80576,                0.96897,                0.97059,                0.98373,                0.96415,                 0.9091,                0.41801,                0.01583,                0.36345,                0.91988,              0.0042976,              0.0042976,              0.0042976
                    290,                0.50046,                0.22322,                0.11834,                0.29763,                0.82776,                      1,                      1,                  0.995,                0.80294,                0.94118,                0.94118,                0.94224,                0.93815,                0.91393,                0.54374,                  0.016,                0.36977,                0.92245,              0.0042778,              0.0042778,              0.0042778
                    291,                 0.4658,                0.19951,                0.14198,                0.28586,                0.82613,                      1,                      1,                  0.995,                0.77221,                0.94118,                0.94118,                 0.9413,                0.93712,                 0.9772,                 0.5971,                0.01629,                0.38452,                0.94027,               0.004258,               0.004258,               0.004258
                    292,                0.52471,                0.18647,                0.12879,                0.30315,                0.82037,                      1,                      1,                  0.995,                0.77221,                0.94118,                0.94118,                 0.9413,                0.93712,                 0.9772,                 0.5971,                0.01629,                0.38452,                0.94027,              0.0042382,              0.0042382,              0.0042382
                    293,                0.50252,                0.20981,                 0.1781,                0.29678,                0.84617,                      1,                      1,                  0.995,                0.80654,                0.94118,                0.94118,                0.94224,                0.93407,                 0.9273,                0.61574,                0.01591,                0.36638,                0.92853,              0.0042184,              0.0042184,              0.0042184
                    294,                0.47806,                0.16477,                0.18065,                0.29358,                0.82903,                      1,                      1,                  0.995,                0.81099,                0.94118,                0.94118,                0.93773,                0.93773,                0.90999,                0.60853,                 0.0169,                0.37116,                0.92275,              0.0041986,              0.0041986,              0.0041986
                    295,                0.47765,                0.23421,                0.13603,                0.28489,                0.82299,                      1,                      1,                  0.995,                0.79394,                0.94118,                0.94118,                0.93966,                0.92779,                0.93989,                0.61874,                0.01698,                0.38264,                0.92919,              0.0041788,              0.0041788,              0.0041788
                    296,                0.48639,                0.19123,                0.16309,                0.29804,                0.82787,                      1,                      1,                  0.995,                0.79394,                0.94118,                0.94118,                0.93966,                0.92779,                0.93989,                0.61874,                0.01698,                0.38264,                0.92919,               0.004159,               0.004159,               0.004159
                    297,                0.46114,                0.14302,                0.14364,                0.28323,                0.81695,                      1,                      1,                  0.995,                0.80616,                0.94118,                0.94118,                0.93966,                0.92803,                0.89534,                0.63042,                0.01613,                0.36306,                0.91831,              0.0041392,              0.0041392,              0.0041392
                    298,                 0.4956,                0.28145,                0.17783,                0.29863,                0.81798,                0.99835,                      1,                  0.995,                0.78305,                0.93963,                0.94118,                0.94559,                0.93473,                0.92636,                0.60536,                0.01568,                0.36804,                0.92975,              0.0041194,              0.0041194,              0.0041194
                    299,                0.47756,                0.24358,                0.13247,                 0.2978,                0.82876,                      1,                      1,                  0.995,                0.80236,                0.94118,                0.94118,                0.94063,                 0.9283,                0.90865,                 0.5785,                0.01532,                0.36739,                0.92662,              0.0040996,              0.0040996,              0.0040996
                    300,                0.45785,                0.16861,                0.13779,                0.28457,                0.82334,                      1,                      1,                  0.995,                0.80236,                0.94118,                0.94118,                0.94063,                 0.9283,                0.90865,                 0.5785,                0.01532,                0.36739,                0.92662,              0.0040798,              0.0040798,              0.0040798
                    301,                0.49022,                0.25566,                0.17406,                0.29922,                0.84002,                0.99831,                      1,                  0.995,                0.78803,                0.93959,                0.94118,                 0.9393,                0.92549,                0.90887,                0.55381,                0.01535,                0.37213,                0.92042,                0.00406,                0.00406,                0.00406
                    302,                0.49491,                 0.2171,                0.15251,                 0.2886,                0.81014,                0.99833,                      1,                  0.995,                0.79143,                 0.9396,                0.94118,                 0.9364,                0.92338,                0.91713,                0.59412,                0.01495,                0.36055,                0.92558,              0.0040402,              0.0040402,              0.0040402
                    303,                 0.4564,                0.19949,                0.14563,                0.27965,                0.83971,                0.99834,                      1,                  0.995,                0.80026,                0.93961,                0.94118,                0.94285,                0.93127,                0.91929,                 0.5991,                0.01543,                0.37214,                0.92444,              0.0040204,              0.0040204,              0.0040204
                    304,                0.53087,                0.17826,                0.15521,                0.31148,                0.82392,                0.99834,                      1,                  0.995,                0.80026,                0.93961,                0.94118,                0.94285,                0.93127,                0.91929,                 0.5991,                0.01543,                0.37214,                0.92444,              0.0040006,              0.0040006,              0.0040006
                    305,                0.46579,                0.14874,                0.13845,                0.27869,                0.81936,                      1,                      1,                  0.995,                0.81405,                0.94118,                0.94118,                0.94063,                0.93234,                0.91127,                0.58719,                0.01431,                0.36138,                0.91997,              0.0039808,              0.0039808,              0.0039808
                    306,                0.50059,                0.23086,                0.16536,                0.29419,                0.82517,                0.99836,                      1,                  0.995,                0.78893,                0.93963,                0.94118,                0.93801,                0.92936,                 0.9469,                0.57574,                0.01503,                0.37946,                0.93488,               0.003961,               0.003961,               0.003961
                    307,                0.50058,                0.34696,                 0.1598,                0.29574,                0.83598,                      1,                      1,                  0.995,                0.80259,                0.94118,                0.94118,                0.93864,                0.93864,                0.91231,                0.54098,                0.01393,                0.36006,                0.92129,              0.0039412,              0.0039412,              0.0039412
                    308,                0.50317,                0.21324,                0.16014,                0.29643,                0.84537,                      1,                      1,                  0.995,                0.80259,                0.94118,                0.94118,                0.93864,                0.93864,                0.91231,                0.54098,                0.01393,                0.36006,                0.92129,              0.0039214,              0.0039214,              0.0039214
                    309,                 0.4843,                 0.2277,                0.14117,                0.28787,                 0.8206,                      1,                      1,                  0.995,                0.78292,                0.97059,                0.97059,                0.98402,                0.94938,                0.93046,                0.44014,                0.01389,                 0.3648,                0.92503,              0.0039016,              0.0039016,              0.0039016
                    310,                0.48047,                0.19945,                0.15424,                0.28527,                0.81365,                0.99836,                      1,                  0.995,                0.79536,                  0.969,                0.97059,                0.98347,                0.95998,                0.92604,                0.38921,                0.01406,                0.35705,                0.93381,              0.0038818,              0.0038818,              0.0038818
                    311,                0.42485,                0.14798,                0.14193,                0.26893,                0.80799,                0.99832,                      1,                  0.995,                0.80096,                0.96896,                0.97059,                0.98213,                0.96919,                0.91144,                 0.3704,                0.01391,                0.35884,                0.92391,               0.003862,               0.003862,               0.003862
                    312,                0.49693,                0.21359,                 0.1628,                0.29733,                0.82066,                0.99832,                      1,                  0.995,                0.80096,                0.96896,                0.97059,                0.98213,                0.96919,                0.91144,                 0.3704,                0.01391,                0.35884,                0.92391,              0.0038422,              0.0038422,              0.0038422
                    313,                0.44439,                0.23335,                0.17232,                0.27317,                0.82277,                0.99772,                      1,                  0.995,                 0.7876,                0.96868,                0.97059,                0.98363,                0.96875,                0.94202,                0.36845,                0.01353,                0.37047,                0.93626,              0.0038224,              0.0038224,              0.0038224
                    314,                0.45869,                 0.2126,                0.12565,                0.28409,                0.80607,                0.99833,                      1,                  0.995,                0.78697,                0.96896,                0.97059,                0.98233,                0.96188,                0.90451,                 0.4322,                0.01396,                0.36238,                0.92368,              0.0038026,              0.0038026,              0.0038026
                    315,                0.52266,                0.24144,                0.20495,                0.29298,                0.84186,                0.99832,                      1,                  0.995,                0.78239,                0.96896,                0.97059,                0.98197,                0.97416,                 0.9051,                0.33866,                0.01428,                0.36802,                0.92756,              0.0037828,              0.0037828,              0.0037828
                    316,                0.44309,                 0.2027,                0.15847,                0.28209,                0.80955,                0.99832,                      1,                  0.995,                0.78239,                0.96896,                0.97059,                0.98197,                0.97416,                 0.9051,                0.33866,                0.01428,                0.36802,                0.92756,               0.003763,               0.003763,               0.003763
                    317,                0.47525,                 0.1589,                0.10103,                0.27872,                0.82161,                0.99833,                      1,                  0.995,                0.78787,                0.96897,                0.97059,                0.98145,                 0.9703,                0.91659,                0.33469,                0.01416,                0.37171,                0.93646,              0.0037432,              0.0037432,              0.0037432
                    318,                0.48742,                0.22974,                0.18093,                0.29336,                0.82637,                0.99833,                      1,                  0.995,                0.77837,                0.96897,                0.97059,                0.97994,                0.96837,                0.90556,                 0.3187,                0.01415,                0.35667,                 0.9275,              0.0037234,              0.0037234,              0.0037234
                    319,                0.43337,                0.19018,                0.16445,                0.28298,                0.81327,                      1,                      1,                  0.995,                0.78496,                0.97059,                0.97059,                0.97872,                0.96974,                 0.8939,                0.33048,                0.01581,                0.36068,                0.92046,              0.0037036,              0.0037036,              0.0037036
                    320,                0.46365,                0.28446,                0.14041,                0.29071,                0.81911,                      1,                      1,                  0.995,                0.78496,                0.97059,                0.97059,                0.97872,                0.96974,                 0.8939,                0.33048,                0.01581,                0.36068,                0.92046,              0.0036838,              0.0036838,              0.0036838
                    321,                0.45884,                0.24861,                0.13247,                0.28616,                0.81538,                0.99836,                      1,                  0.995,                 0.7911,                  0.969,                0.97059,                0.98285,                0.97146,                 0.9029,                0.32887,                0.01394,                0.36442,                0.91854,               0.003664,               0.003664,               0.003664
                    322,                0.44439,                0.20614,                0.14629,                0.27698,                0.80859,                      1,                      1,                  0.995,                0.77366,                0.97059,                0.97059,                0.98402,                 0.9646,                0.96825,                0.34077,                0.01452,                0.38151,                0.93977,              0.0036442,              0.0036442,              0.0036442
