                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.34431,                0.08632,                0.04323,                0.26827,                0.88058,                0.96943,                0.96324,                0.98926,                0.97691,                0.96954,                0.96253,                0.98921,                0.98347,                0.20503,                0.04303,                0.00024,                0.17432,                0.81899,              0.0064855,              0.0064855,              0.0064855
                     73,                0.34422,                0.08704,                0.04346,                0.26916,                0.88036,                0.97008,                0.96231,                0.98925,                0.97693,                0.97028,                0.96168,                 0.9892,                0.98351,                 0.2048,                 0.0429,                0.00024,                0.17426,                0.81889,               0.006436,               0.006436,               0.006436
                     74,                0.34361,                0.08565,                0.04248,                0.26714,                0.88003,                0.97006,                0.96222,                0.98927,                0.97693,                0.96993,                0.96156,                0.98921,                0.98355,                0.20462,                0.04274,                0.00024,                0.17421,                0.81878,              0.0063865,              0.0063865,              0.0063865
                     75,                0.34326,                0.08778,                 0.0435,                0.26721,                0.88011,                0.97062,                0.96211,                0.98923,                0.97694,                0.97037,                0.96169,                0.98919,                0.98345,                0.20448,                0.04268,                0.00024,                0.17399,                0.81872,               0.006337,               0.006337,               0.006337
                     76,                0.34225,                0.08604,                 0.0432,                0.26695,                0.88012,                  0.971,                0.96179,                0.98919,                0.97691,                0.97078,                0.96146,                0.98916,                0.98348,                0.20416,                0.04255,                0.00024,                0.17397,                0.81862,              0.0062875,              0.0062875,              0.0062875
                     77,                0.34241,                0.08563,                0.04247,                0.26804,                0.88068,                0.96909,                0.96298,                0.98916,                0.97689,                0.96889,                0.96262,                0.98912,                0.98343,                0.20397,                0.04257,                0.00024,                0.17393,                0.81852,               0.006238,               0.006238,               0.006238
                     78,                0.34224,                0.08526,                0.04356,                0.26671,                0.87963,                0.96903,                0.96315,                0.98921,                0.97696,                0.96933,                0.96244,                0.98915,                0.98334,                0.20386,                0.04252,                0.00024,                0.17394,                 0.8184,              0.0061885,              0.0061885,              0.0061885
                     79,                0.33878,                0.08331,                0.04241,                 0.2655,                0.87864,                0.96709,                 0.9651,                0.98924,                0.97705,                0.96676,                0.96477,                0.98919,                0.98348,                0.20352,                0.04235,                0.00023,                0.17354,                0.81828,               0.006139,               0.006139,               0.006139
                     80,                0.34049,                0.08572,                0.04321,                0.26684,                0.87914,                0.96743,                0.96496,                0.98921,                0.97701,                0.96712,                0.96466,                0.98918,                0.98356,                0.20331,                0.04222,                0.00023,                 0.1735,                0.81818,              0.0060895,              0.0060895,              0.0060895
                     81,                0.34052,                0.08435,                0.04334,                0.26675,                0.87965,                0.96657,                0.96583,                0.98926,                0.97706,                0.96628,                0.96554,                 0.9892,                0.98361,                0.20317,                0.04221,                0.00023,                0.17342,                0.81806,                0.00604,                0.00604,                0.00604
                     82,                 0.3402,                0.08689,                0.04306,                0.26554,                0.87964,                0.96585,                0.96649,                0.98919,                0.97708,                 0.9656,                0.96616,                0.98915,                0.98354,                0.20305,                0.04221,                0.00023,                0.17334,                0.81798,              0.0059905,              0.0059905,              0.0059905
                     83,                0.33815,                0.08389,                0.04261,                0.26501,                0.87756,                0.96705,                0.96547,                0.98918,                 0.9771,                0.96677,                 0.9652,                0.98913,                0.98354,                0.20299,                0.04225,                0.00023,                0.17332,                0.81791,               0.005941,               0.005941,               0.005941
                     84,                0.33778,                 0.0829,                0.04197,                0.26358,                0.87823,                0.96876,                0.96415,                0.98922,                0.97713,                  0.969,                0.96334,                0.98917,                0.98344,                 0.2028,                0.04228,                0.00022,                0.17318,                0.81785,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.3371,                0.08408,                0.04217,                0.26225,                0.87775,                0.96649,                0.96622,                0.98927,                0.97725,                0.96617,                0.96591,                0.98922,                0.98361,                0.20251,                0.04225,                0.00022,                0.17307,                0.81774,               0.005842,               0.005842,               0.005842
