                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    242,                0.27002,                0.04362,                0.08344,                0.14462,                0.83499,                0.76755,                      1,                  0.805,                 0.7646,                0.76755,                      1,                  0.805,                  0.805,                0.28992,                0.02388,                 0.0134,                0.63839,                0.78622,             0.00052282,             0.00052282,             0.00052282
                    243,                 0.2696,                0.03574,                0.09443,                0.14833,                0.83192,                0.76755,                      1,                  0.805,                0.76724,                0.76755,                      1,                  0.805,                  0.805,                0.27791,                0.02401,                0.01334,                0.63497,                 0.7882,             0.00052084,             0.00052084,             0.00052084
                    244,                0.26636,                0.05307,                0.08457,                0.15703,                 0.8126,                0.76758,                      1,                0.77577,                0.73581,                0.76758,                      1,                0.77577,                0.77577,                0.27135,                 0.0241,                0.01356,                0.63672,                  0.793,             0.00051886,             0.00051886,             0.00051886
                    245,                0.22008,                0.04237,                 0.0767,                0.13428,                0.79217,                0.76759,                      1,                0.77437,                0.74313,                0.76759,                      1,                0.77437,                0.77437,                0.27139,                0.02477,                0.01387,                0.64059,                 0.7979,             0.00051688,             0.00051688,             0.00051688
                    246,                0.22926,                0.04723,                0.07568,                0.12592,                0.82143,                0.76769,                      1,                0.80406,                0.77017,                0.76769,                      1,                0.80406,                0.80406,                0.27103,                0.02498,                 0.0139,                0.64343,                0.79902,              0.0005149,              0.0005149,              0.0005149
                    247,                0.24467,                0.04376,                 0.0838,                0.13967,                0.81711,                0.76776,                      1,                0.83667,                0.80037,                0.76776,                      1,                0.83667,                0.83667,                0.27384,                0.01789,                0.01268,                0.62934,                0.79005,             0.00051292,             0.00051292,             0.00051292
                    248,                0.26739,                0.03956,                0.07683,                0.14742,                0.81431,                0.76782,                      1,                0.82848,                0.79198,                0.76782,                      1,                0.82848,                0.82848,                0.27557,                0.01794,                 0.0126,                 0.6399,                0.79007,             0.00051094,             0.00051094,             0.00051094
                    249,                0.24766,                  0.047,                0.11522,                0.13935,                0.81996,                0.76782,                      1,                0.83667,                0.79784,                0.76782,                      1,                0.83667,                0.83667,                0.27926,                0.01836,                0.01244,                0.64193,                0.78833,             0.00050896,             0.00050896,             0.00050896
                    250,                 0.2555,                0.05633,                0.09628,                0.14013,                0.83213,                 0.7678,                      1,                0.83667,                0.79925,                 0.7678,                      1,                0.83667,                0.83667,                0.27948,                0.01874,                0.01249,                0.64489,                0.78991,             0.00050698,             0.00050698,             0.00050698
                    251,                0.22306,                0.04431,                0.09657,                0.12993,                0.79933,                0.76779,                      1,                0.83667,                0.80923,                0.76779,                      1,                0.83667,                0.83667,                0.28011,                0.01879,                 0.0125,                0.64092,                0.78846,               0.000505,               0.000505,               0.000505
                    252,                0.25769,                0.04757,                0.08142,                0.14213,                0.80314,                0.76777,                      1,                0.82917,                 0.8049,                0.76777,                      1,                0.82917,                0.82917,                0.27888,                0.01912,                0.01253,                 0.6465,                0.78962,             0.00050302,             0.00050302,             0.00050302
                    253,                0.27621,                0.05005,                0.08531,                0.15275,                0.83797,                0.76775,                      1,                0.82917,                0.80225,                0.76775,                      1,                0.82917,                0.82917,                 0.2773,                 0.0194,                0.01238,                0.64141,                0.78814,             0.00050104,             0.00050104,             0.00050104
                    254,                 0.2274,                0.03035,                  0.081,                0.13479,                0.79306,                0.76777,                      1,                0.82917,                0.80867,                0.76777,                      1,                0.82917,                0.82917,                0.27965,                0.02001,                0.01233,                0.64105,                0.78899,             0.00049906,             0.00049906,             0.00049906
                    255,                0.24068,                  0.041,                0.08471,                0.14983,                 0.8183,                0.76776,                      1,                  0.796,                0.78491,                0.76776,                      1,                  0.796,                  0.796,                0.28153,                 0.0256,                0.01286,                0.64185,                0.79172,             0.00049708,             0.00049708,             0.00049708
                    256,                0.24284,                 0.0262,                0.04399,                0.13525,                0.80695,                0.76772,                      1,                  0.796,                0.76612,                0.76772,                      1,                  0.796,                  0.796,                 0.2796,                0.01888,                0.01245,                0.64939,                0.79293,              0.0004951,              0.0004951,              0.0004951
                    257,                 0.2615,                0.02637,                0.09222,                0.14393,                0.82694,                0.76773,                      1,                  0.796,                0.76465,                0.76773,                      1,                  0.796,                  0.796,                0.27642,                0.01843,                0.01237,                 0.6433,                0.79302,             0.00049312,             0.00049312,             0.00049312
                    258,                0.23035,                0.03531,                0.07453,                0.12997,                 0.8019,                0.76772,                      1,                0.80002,                0.77519,                0.76772,                      1,                0.80002,                0.80002,                0.28383,                0.01805,                0.01224,                0.62643,                0.79349,             0.00049114,             0.00049114,             0.00049114
                    259,                0.24697,                0.04765,                0.08233,                0.14195,                 0.8322,                0.76774,                      1,                0.84086,                0.81488,                0.76774,                      1,                0.84086,                0.84086,                0.28195,                0.02397,                0.01265,                0.63743,                 0.7961,             0.00048916,             0.00048916,             0.00048916
                    260,                0.25454,                0.02408,                0.05049,                0.14407,                0.80407,                0.76765,                      1,                0.82161,                0.80718,                0.76765,                      1,                0.82161,                0.82161,                0.28078,                0.02422,                0.01252,                 0.6292,                0.79263,             0.00048718,             0.00048718,             0.00048718
                    261,                0.22093,                0.03873,                0.08652,                0.12549,                0.81066,                0.76768,                      1,                0.83129,                 0.7992,                0.76768,                      1,                0.83129,                0.83129,                0.27996,                0.02445,                0.01229,                0.61787,                0.78915,              0.0004852,              0.0004852,              0.0004852
                    262,                0.26685,                0.03709,                0.07145,                0.14824,                0.81063,                0.76763,                      1,                0.79902,                0.77166,                0.76763,                      1,                0.79902,                0.79902,                0.28494,                0.01905,                0.01181,                0.62621,                0.78833,             0.00048322,             0.00048322,             0.00048322
                    263,                0.25295,                0.03551,                0.09937,                0.14427,                0.79335,                0.76772,                      1,                0.82995,                0.78793,                0.76772,                      1,                0.82995,                0.82995,                0.29324,                0.02005,                0.01166,                0.63252,                0.78888,             0.00048124,             0.00048124,             0.00048124
                    264,                0.26514,                0.02859,                0.08116,                0.12913,                 0.8097,                0.76768,                      1,                0.79118,                 0.7504,                0.76768,                      1,                0.79118,                0.79118,                 0.2893,                0.02007,                0.01157,                0.62879,                0.78957,             0.00047926,             0.00047926,             0.00047926
                    265,                0.25462,                0.05648,                0.12084,                0.14048,                0.82232,                0.76777,                      1,                0.82947,                0.78397,                0.76777,                      1,                0.82947,                0.82947,                0.28696,                0.01957,                0.01153,                0.61784,                0.78931,             0.00047728,             0.00047728,             0.00047728
                    266,                 0.2786,                0.04333,                0.11095,                0.14695,                0.84271,                0.76772,                      1,                0.78185,                0.73459,                0.76772,                      1,                0.78185,                0.78185,                0.28175,                0.01979,                 0.0115,                0.63643,                0.79081,              0.0004753,              0.0004753,              0.0004753
                    267,                0.23947,                0.04022,                0.07574,                0.13382,                0.81551,                0.76772,                      1,                 0.8092,                0.76471,                0.76772,                      1,                 0.8092,                 0.8092,                0.28784,                0.01909,                0.01171,                0.64397,                0.80176,             0.00047332,             0.00047332,             0.00047332
                    268,                0.28056,                0.05103,                0.09067,                0.15414,                0.85181,                0.76772,                      1,                 0.8092,                0.76639,                0.76772,                      1,                 0.8092,                 0.8092,                0.28351,                0.01891,                0.01177,                  0.647,                0.80244,             0.00047134,             0.00047134,             0.00047134
                    269,                0.23157,                0.03739,                0.08194,                0.13247,                0.80743,                0.76772,                      1,                 0.8092,                0.77098,                0.76772,                      1,                 0.8092,                 0.8092,                0.27673,                0.01883,                0.01155,                 0.6447,                0.79889,             0.00046936,             0.00046936,             0.00046936
                    270,                0.20078,                0.03971,                0.06646,                0.12236,                0.78687,                0.76772,                      1,                0.81911,                0.78096,                0.76772,                      1,                0.81911,                0.81911,                0.27586,                0.02517,                0.01235,                0.64279,                0.80286,             0.00046738,             0.00046738,             0.00046738
                    271,                0.23276,                0.03993,                0.07951,                0.12853,                0.80334,                 0.7677,                      1,                0.81227,                0.77454,                 0.7677,                      1,                0.81227,                0.81227,                0.27426,                0.02586,                0.01257,                0.63444,                0.80566,              0.0004654,              0.0004654,              0.0004654
                    272,                0.24148,                0.02891,                0.07652,                 0.1454,                0.80988,                0.76774,                      1,                0.82065,                0.78453,                0.76774,                      1,                0.82065,                0.82065,                0.27354,                0.02619,                0.01249,                0.63489,                0.80693,             0.00046342,             0.00046342,             0.00046342
                    273,                0.22824,                0.04027,                0.06793,                0.12626,                0.79873,                0.76771,                      1,                 0.8001,                 0.7613,                0.76771,                      1,                 0.8001,                 0.8001,                0.27284,                0.02581,                 0.0125,                0.62526,                0.80603,             0.00046144,             0.00046144,             0.00046144
                    274,                0.23804,                0.08608,                0.10205,                0.14943,                0.82642,                0.76771,                      1,                0.77736,                 0.7426,                0.76771,                      1,                0.77736,                0.77736,                0.27569,                0.02504,                0.01249,                0.63713,                0.80695,             0.00045946,             0.00045946,             0.00045946
                    275,                0.23265,                0.03017,                0.07102,                0.13282,                0.79541,                0.76775,                      1,                0.82356,                0.79471,                0.76775,                      1,                0.82356,                0.82356,                0.28899,                 0.0252,                0.01245,                0.63635,                0.81207,             0.00045748,             0.00045748,             0.00045748
                    276,                0.25852,                0.03241,                 0.0667,                0.14031,                0.80292,                0.76775,                      1,                0.82356,                0.79584,                0.76775,                      1,                0.82356,                0.82356,                0.28916,                0.02536,                0.01238,                0.63154,                0.81268,              0.0004555,              0.0004555,              0.0004555
                    277,                0.22892,                0.02962,                0.07451,                0.13057,                0.80343,                0.76773,                      1,                0.82356,                0.79596,                0.76773,                      1,                0.82356,                0.82356,                0.28841,                0.02556,                0.01235,                0.62912,                0.81148,             0.00045352,             0.00045352,             0.00045352
                    278,                0.28124,                 0.1091,                0.08105,                0.14889,                0.83827,                0.76771,                      1,                  0.796,                0.76367,                0.76771,                      1,                  0.796,                  0.796,                0.27576,                0.02531,                0.01229,                0.61983,                0.80911,             0.00045154,             0.00045154,             0.00045154
                    279,                0.25288,                0.04735,                0.09202,                0.13865,                0.79706,                0.76751,                      1,                  0.796,                0.77518,                0.76751,                      1,                  0.796,                  0.796,                0.27078,                0.02461,                0.01226,                0.62959,                0.80681,             0.00044956,             0.00044956,             0.00044956
                    280,                  0.277,                0.03495,                0.10798,                0.14811,                0.82626,                0.76726,                      1,                0.81262,                0.78344,                0.76726,                      1,                0.81262,                0.81262,                0.27757,                0.02402,                0.01222,                0.62836,                 0.8052,             0.00044758,             0.00044758,             0.00044758
                    281,                0.24484,                0.03416,                0.07818,                0.13294,                0.80708,                0.76727,                      1,                  0.845,                0.81103,                0.76727,                      1,                  0.845,                  0.845,                 0.2822,                0.02384,                0.01221,                0.62573,                0.80511,              0.0004456,              0.0004456,              0.0004456
                    282,                 0.2393,                0.03888,                0.09891,                0.14168,                 0.8158,                0.76721,                      1,                  0.845,                0.81389,                0.76721,                      1,                  0.845,                  0.845,                0.28214,                0.02354,                0.01217,                0.62789,                0.80467,             0.00044362,             0.00044362,             0.00044362
                    283,                0.21646,                0.03518,                0.07621,                0.12264,                 0.8113,                0.76728,                      1,                0.82848,                0.79958,                0.76728,                      1,                0.82848,                0.82848,                0.29717,                 0.0237,                 0.0121,                0.63782,                0.80506,             0.00044164,             0.00044164,             0.00044164
                    284,                 0.2674,                0.04019,                0.09202,                0.14058,                0.84367,                0.76728,                      1,                0.82045,                0.78846,                0.76728,                      1,                0.82045,                0.82045,                0.29731,                0.02372,                0.01207,                0.64153,                0.80559,             0.00043966,             0.00043966,             0.00043966
                    285,                0.25049,                 0.0361,                0.07205,                 0.1315,                0.81587,                 0.7674,                      1,                0.82917,                0.79513,                 0.7674,                      1,                0.82917,                0.82917,                0.29816,                0.02398,                0.01162,                0.63203,                0.79899,             0.00043768,             0.00043768,             0.00043768
                    286,                0.23225,                0.05419,                0.05428,                0.13165,                0.77888,                0.76746,                      1,                  0.845,                0.80211,                0.76746,                      1,                  0.845,                  0.845,                0.30159,                 0.0239,                0.01134,                0.64219,                0.79433,              0.0004357,              0.0004357,              0.0004357
                    287,                0.24504,                0.03791,                0.07819,                0.13373,                0.82166,                0.76753,                      1,                  0.805,                0.76282,                0.76753,                      1,                  0.805,                  0.805,                0.29412,                0.02371,                 0.0113,                0.64636,                0.79389,             0.00043372,             0.00043372,             0.00043372
                    288,                 0.2394,                 0.0254,                0.05093,                0.14448,                 0.7758,                0.76762,                      1,                  0.805,                0.76296,                0.76762,                      1,                  0.805,                  0.805,                0.29427,                0.02345,                0.01129,                0.64634,                0.79434,             0.00043174,             0.00043174,             0.00043174
                    289,                0.23977,                0.05869,                0.08699,                0.13968,                0.80849,                0.76768,                      1,                0.82848,                0.79365,                0.76768,                      1,                0.82848,                0.82848,                0.29417,                 0.0174,                0.01081,                0.64401,                0.79512,             0.00042976,             0.00042976,             0.00042976
                    290,                0.23883,                0.02755,                0.04621,                0.14797,                0.80043,                0.76772,                      1,                0.80597,                0.76638,                0.76772,                      1,                0.80597,                0.80597,                0.29443,                0.01763,                0.01094,                0.65012,                0.79973,             0.00042778,             0.00042778,             0.00042778
                    291,                0.26953,                0.03894,                0.06846,                0.14963,                0.82237,                0.76772,                      1,                0.77577,                0.73425,                0.76772,                      1,                0.77577,                0.77577,                0.29077,                0.01809,                0.01107,                 0.6384,                0.80379,              0.0004258,              0.0004258,              0.0004258
                    292,                0.23834,                0.02859,                0.05556,                0.13321,                0.80683,                0.76779,                      1,                   0.82,                0.78567,                0.76779,                      1,                   0.82,                   0.82,                0.28626,                 0.0178,                0.01125,                0.62862,                0.80567,             0.00042382,             0.00042382,             0.00042382
                    293,                0.29728,                0.04043,                0.09979,                0.15864,                0.83686,                0.76776,                      1,                 0.8125,                0.77789,                0.76776,                      1,                 0.8125,                 0.8125,                0.28657,                0.01815,                0.01117,                0.62979,                0.80559,             0.00042184,             0.00042184,             0.00042184
                    294,                0.26145,                0.02951,                0.07338,                0.14416,                0.81082,                0.76776,                      1,                  0.805,                0.77412,                0.76776,                      1,                  0.805,                  0.805,                0.28826,                0.01823,                0.01106,                0.63485,                0.80612,             0.00041986,             0.00041986,             0.00041986
                    295,                0.20682,                0.02893,                0.06963,                0.12557,                0.80453,                0.76773,                      1,                0.76538,                0.74013,                0.76773,                      1,                0.76538,                0.76538,                0.27731,                0.01816,                  0.011,                0.63876,                0.80616,             0.00041788,             0.00041788,             0.00041788
                    296,                0.23935,                0.04033,                0.08668,                0.13006,                0.79508,                0.76773,                      1,                0.76538,                0.74188,                0.76773,                      1,                0.76538,                0.76538,                0.27572,                0.01811,                0.01095,                0.64223,                 0.8061,              0.0004159,              0.0004159,              0.0004159
                    297,                0.27308,                0.04555,                0.11435,                0.14403,                0.81951,                0.76773,                      1,                0.76538,                0.73177,                0.76773,                      1,                0.76538,                0.76538,                0.27348,                0.01845,                0.01092,                0.63197,                0.80562,             0.00041392,             0.00041392,             0.00041392
                    298,                0.24034,                0.03565,                 0.0666,                0.14067,                0.79747,                0.76773,                      1,                0.76538,                0.73695,                0.76773,                      1,                0.76538,                0.76538,                0.26846,                0.01827,                0.01088,                0.63018,                0.80484,             0.00041194,             0.00041194,             0.00041194
                    299,                0.23505,                0.04681,                0.06592,                0.13263,                0.81548,                0.76773,                      1,                0.78659,                0.75387,                0.76773,                      1,                0.78659,                0.78659,                0.27702,                0.02455,                0.01125,                0.63256,                0.80529,             0.00040996,             0.00040996,             0.00040996
                    300,                0.27121,                0.03286,                 0.0694,                0.13908,                0.82377,                0.76771,                      1,                0.79154,                0.76698,                0.76771,                      1,                0.79154,                0.79154,                0.28334,                0.02432,                0.01117,                0.63104,                0.80526,             0.00040798,             0.00040798,             0.00040798
                    301,                0.23375,                0.04919,                 0.0596,                0.13291,                 0.7812,                0.76775,                      1,                  0.805,                0.78304,                0.76775,                      1,                  0.805,                  0.805,                0.28351,                 0.0243,                0.01113,                0.63172,                0.80516,               0.000406,               0.000406,               0.000406
                    302,                0.25528,                0.03852,                0.08739,                0.13871,                0.82163,                0.76769,                      1,                  0.805,                 0.7777,                0.76769,                      1,                  0.805,                  0.805,                0.28892,                0.02399,                0.01104,                0.63525,                0.80538,             0.00040402,             0.00040402,             0.00040402
                    303,                0.23046,                0.02602,                0.06307,                0.13221,                0.80117,                0.76763,                      1,                0.79596,                0.76164,                0.76763,                      1,                0.79596,                0.79596,                0.29296,                0.02387,                0.01092,                0.63145,                0.80533,             0.00040204,             0.00040204,             0.00040204
                    304,                0.22692,                0.05229,                 0.0488,                0.13119,                0.80445,                0.76769,                      1,                  0.805,                0.76627,                0.76769,                      1,                  0.805,                  0.805,                0.29171,                0.02369,                0.01086,                0.63588,                0.80526,             0.00040006,             0.00040006,             0.00040006
                    305,                 0.2535,                0.03104,                0.07009,                0.14049,                0.81909,                0.76773,                      1,                  0.805,                0.76571,                0.76773,                      1,                  0.805,                  0.805,                0.29088,                0.02355,                0.01082,                0.62705,                0.80377,             0.00039808,             0.00039808,             0.00039808
                    306,                0.28049,                0.04914,                0.09949,                0.14646,                0.83551,                0.76774,                      1,                  0.796,                0.77064,                0.76774,                      1,                  0.796,                  0.796,                0.29087,                0.02361,                0.01077,                0.62744,                0.80267,              0.0003961,              0.0003961,              0.0003961
                    307,                0.20908,                0.04158,                0.06452,                  0.115,                0.80674,                0.76775,                      1,                  0.796,                0.77109,                0.76775,                      1,                  0.796,                  0.796,                0.29183,                0.02288,                0.01075,                0.63273,                0.80281,             0.00039412,             0.00039412,             0.00039412
                    308,                0.23212,                0.03516,                 0.0783,                0.13408,                0.80865,                0.76775,                      1,                  0.796,                0.76516,                0.76775,                      1,                  0.796,                  0.796,                0.29398,                0.02334,                0.01066,                0.63148,                0.80224,             0.00039214,             0.00039214,             0.00039214
                    309,                0.22177,                0.03093,                 0.0746,                0.12944,                 0.8182,                0.76775,                      1,                  0.805,                0.77012,                0.76775,                      1,                  0.805,                  0.805,                0.29303,                0.02371,                0.01065,                 0.6308,                0.80233,             0.00039016,             0.00039016,             0.00039016
                    310,                0.24496,                0.02353,                0.04971,                0.13376,                0.81272,                0.76775,                      1,                  0.796,                0.76004,                0.76775,                      1,                  0.796,                  0.796,                0.29382,                0.02417,                0.01061,                0.63686,                0.80223,             0.00038818,             0.00038818,             0.00038818
                    311,                0.25632,                 0.0468,                 0.0951,                0.15361,                0.80987,                 0.7678,                      1,                0.82065,                0.79403,                 0.7678,                      1,                0.82065,                0.82065,                0.29488,                0.02437,                0.01043,                0.62275,                0.80189,              0.0003862,              0.0003862,              0.0003862
                    312,                0.23066,                0.03296,                0.05615,                0.12797,                0.79038,                 0.7678,                      1,                0.83667,                0.80088,                 0.7678,                      1,                0.83667,                0.83667,                0.29654,                0.02473,                 0.0104,                0.62224,                0.80284,             0.00038422,             0.00038422,             0.00038422
                    313,                0.25218,                0.03883,                  0.077,                0.14483,                0.81775,                0.76775,                      1,                0.80409,                0.77417,                0.76775,                      1,                0.80409,                0.80409,                0.30094,                0.02546,                0.01037,                0.63648,                 0.8043,             0.00038224,             0.00038224,             0.00038224
                    314,                0.24078,                0.04151,                0.08426,                0.14197,                0.82703,                 0.7678,                      1,                0.83667,                0.80237,                 0.7678,                      1,                0.83667,                0.83667,                0.31198,                0.02628,                0.01036,                0.63852,                0.80792,             0.00038026,             0.00038026,             0.00038026
                    315,                0.23652,                0.02975,                 0.0597,                0.13095,                0.80901,                0.76782,                      1,                0.83667,                0.80369,                0.76782,                      1,                0.83667,                0.83667,                0.31565,                 0.0265,                0.01037,                0.63899,                0.80998,             0.00037828,             0.00037828,             0.00037828
                    316,                0.22738,                0.03103,                0.07438,                0.12477,                0.80189,                0.76781,                      1,                0.83174,                0.79627,                0.76781,                      1,                0.83174,                0.83174,                0.30486,                 0.0262,                0.01044,                0.63917,                 0.8077,              0.0003763,              0.0003763,              0.0003763
                    317,                0.23379,                0.03794,                0.05786,                0.12699,                0.78213,                0.76772,                      1,                0.82856,                0.79766,                0.76772,                      1,                0.82856,                0.82856,                0.29579,                0.02596,                0.01046,                0.62744,                0.80602,             0.00037432,             0.00037432,             0.00037432
                    318,                0.22308,                0.05027,                0.08485,                0.12588,                0.80705,                0.76774,                      1,                 0.8185,                0.78778,                0.76774,                      1,                 0.8185,                 0.8185,                0.29283,                0.01929,                0.01009,                0.62125,                0.80481,             0.00037234,             0.00037234,             0.00037234
                    319,                0.21477,                0.04041,                  0.085,                0.12024,                0.77778,                0.76774,                      1,                0.81171,                0.78505,                0.76774,                      1,                0.81171,                0.81171,                0.28326,                0.01718,                0.01007,                0.62688,                0.80416,             0.00037036,             0.00037036,             0.00037036
                    320,                0.21531,                 0.0356,                0.06301,                 0.1223,                  0.802,                0.76772,                      1,                 0.8085,                0.77715,                0.76772,                      1,                 0.8085,                 0.8085,                0.27697,                0.01671,                0.01006,                 0.6297,                0.80292,             0.00036838,             0.00036838,             0.00036838
                    321,                0.21167,                0.03627,                0.07654,                0.12028,                0.80048,                0.76773,                      1,                0.81141,                0.77972,                0.76773,                      1,                0.81141,                0.81141,                0.27186,                0.01666,                0.01003,                0.63802,                0.80292,              0.0003664,              0.0003664,              0.0003664
                    322,                0.22309,                0.02296,                0.04195,                0.12832,                0.79247,                0.76773,                      1,                0.81863,                0.78304,                0.76773,                      1,                0.81863,                0.81863,                 0.2676,                0.01694,                0.01001,                0.63196,                0.80174,             0.00036442,             0.00036442,             0.00036442
                    323,                0.22957,                0.07386,                0.07508,                0.13232,                0.81658,                0.76773,                      1,                0.82669,                0.80893,                0.76773,                      1,                0.82669,                0.82669,                 0.2646,                0.01766,                0.01001,                0.62757,                0.80066,             0.00036244,             0.00036244,             0.00036244
                    324,                0.22474,                 0.0345,                0.07765,                0.12998,                0.81496,                0.76773,                      1,                0.81987,                 0.7964,                0.76773,                      1,                0.81987,                0.81987,                0.26481,                0.01818,                0.00998,                0.63864,                0.80128,             0.00036046,             0.00036046,             0.00036046
                    325,                0.24939,                 0.0336,                0.08448,                0.13874,                0.81006,                0.76773,                      1,                0.81206,                0.78857,                0.76773,                      1,                0.81206,                0.81206,                 0.2702,                0.02445,                0.01044,                0.63567,                0.80205,             0.00035848,             0.00035848,             0.00035848
                    326,                0.23058,                0.03822,                 0.0593,                0.13596,                 0.8161,                0.76773,                      1,                0.78455,                0.76226,                0.76773,                      1,                0.78455,                0.78455,                0.26861,                0.02485,                 0.0104,                0.63353,                 0.8017,              0.0003565,              0.0003565,              0.0003565
                    327,                0.24322,                0.03935,                0.07179,                0.13113,                0.80298,                0.76773,                      1,                0.82188,                0.79983,                0.76773,                      1,                0.82188,                0.82188,                0.27153,                0.01844,                0.00988,                0.63636,                0.80186,             0.00035452,             0.00035452,             0.00035452
